"Gene"	"Mean log2 fold change Rep1"	"Variance Rep1"	"Mean log2 fold change Rep2"	"Variance Rep2"
"CAGL0B04587g"	-0.062104991934756	0.00287490958543399	0.210233309565697	0.00891280370146
"CAGL0D00286g"	-0.246252581297468	0.0473067164445819	-0.0765758484028593	0.0492879364864696
"CAGL0G05423g"	-0.0909494862222649	0.0513785929032153	0.32201663231298	0.0142718232698504
"CAGL0I04862g"	0.240908675461483	0.026406840074112	-0.369140550436152	0.0272301618028991
"CAGL0J03828g"	-0.493835807650965	0.0451505348055459	0.238157080903996	0.054205627375709
"CAGL0A01067g"	-0.223901167105126	0.0894542653607973	0.272972635455612	0.0443849372357697
"CAGL0K10824g"	-0.447639445847773	0.0873393184228822	0.0912561158484579	0.111869366283712
"CAGL0D03960g"	-0.284694567702681	0.0243588785360669	0.239539926610896	0.0108491567034441
"CAGL0H00869g"	0.289376259016279	0.0157795955879733	-0.205192824278834	0.0254840411595098
"CAGL0D01738g"	-0.0489452020779177	0.0156576800017275	0.109190457196148	0.0245953081873998
"CAGL0H03773g"	0.703746461224161	0.0321191216220962	0.423427645619993	0.0102958337629302
"CAGL0H06259g"	-0.217791964017801	0.0478474070685424	-0.295650901865428	0.0549318401932187
"CAGL0D02200g"	0.160803735116331	0.022307248996237	-0.0726451302500831	0.0222089959900361
"CAGL0D04994g"	0.0400061786213509	0.058956027951846	-0.20143274434605	0.0651001111657965
"CAGL0F03685g"	-0.327158480978521	0.011390510266649	-0.14303253465569	0.0120749893333361
"CAGL0M09735g"	-0.589796983288541	0.0199794335320389	-0.594275656088752	0.160616507248934
"CAGL0E00803g"	-0.900387717353328	0.0210720798915454	-1.52777659384754	0.0817225673102571
"CAGL0F08965g"	-0.0494937659959178	0.0233104004751016	0.0856409514046632	0.0260625467318536
"CAGL0C00561g"	0.0983942595032935	0.0327508557018572	-0.196654582180643	0.0247472173124537
"CAGL0J02640g"	0.274214692879439	0.0309348985728498	-0.235667925215989	0.0257666201346411
"CAGL0B03905g"	-0.204296347582455	0.0704634672347754	0.082259687506829	0.0418799636003305
"CAGL0L04290g"	-0.209165144010038	0.0732017155938789	-0.13469542083945	0.0456357121423817
"CAGL0M07425g"	0.0394532106983933	0.0159625820919311	-0.0605878402849721	0.0233902072723912
"CAGL0I06424g"	0.177956843936879	0.0458701441420375	-0.180190682067524	0.0543819533032171
"CAGL0J09570g"	-0.482572842972923	0.0237272024378105	0.136512582421997	0.0250934439731881
"CAGL0I06116g"	-0.165598550727934	0.0446570487527771	0.130850859924904	0.0280269244611772
"CAGL0E01749g"	-0.0508346378116434	0.174044960951142	-0.976706586343161	1.32037714999466
"CAGL0M08602g"	0.130941362846835	0.0248680986278277	-0.420968660052221	0.0227295184106681
"CAGL0B01485g"	0.29134310712996	0.0346265965306948	0.202172102527174	0.0605946941375944
"CAGL0L12870g"	-0.0790296765711564	0.00389068951423002	0.252927805833362	0.038802430115818
"CAGL0L07722g"	-0.418673381934011	0.0135879594428593	0.208072377617285	0.069125366588747
"CAGL0L08426g"	-0.745930356584155	0.00287082151346227	0.893275679414528	0.0333755623991206
"CAGL0K10142g"	-0.0420720696829055	0.0308087714351206	0.02994094411419	0.0358694360354472
"CAGL0G05632g"	1.22983355669074	0.0119959406296511	1.55012047695486	0.0165033699689999
"CAGL0J02948g"	-0.273558194192983	0.0795496927784181	0.407671491975903	0.11595182882714
"CAGL0J04840g"	-0.322010808474463	0.0376699152112954	-0.125293235635527	0.0350839795069556
"CAGL0M05027g"	0.13746946385191	0.0394470714935657	-0.283554129032736	0.0438191524255648
"CAGL0L02827g"	0.0256910108408593	0.0888716179305208	-0.00370331092622393	0.109626685522145
"CAGL0L04004g"	0.178085761000779	0.049579657222969	-0.0738480528068815	0.0292456086655134
"CAGL0I08987g"	-0.329373929521838	0.0315147324305317	0.222584924161617	0.0527823038882941
"CAGL0K08030g"	-0.107414960963777	0.0450211332551888	-0.0221807378939449	0.0216441318221629
"CAGL0L03245g"	-0.132278085622707	0.00477101755434063	0.171135293643154	0.0202426463319493
"CAGL0G07293g"	-0.385984883098924	0.0217019480741534	0.0493368516892513	0.0776140457270242
"CAGL0L00583g"	0.130266033629893	0.00764057677757776	-0.120588506599186	0.0118960170345645
"CAGL0M11748g"	0.0283115273863102	0.00968881658215444	0.0657104333733338	0.0167813109722289
"CAGL0C05533g"	-0.487901235519832	0.017475391933359	-0.0765483651539244	0.0614207609642914
"CAGL0E00517g"	0.418003514762753	0.0293507710498018	0.23417460527855	0.00769127692217116
"CAGL0L08360g"	0.507096907033815	0.0256829774892402	0.0854667817472622	0.0230835590118544
"CAGL0D02530g"	-0.0959101519056264	0.00890232311434146	-0.220652728503954	0.019755078758752
"CAGL0F06743g"	-0.348095534930495	0.0158947852509332	-0.188207072977952	0.0282902281890894
"CAGL0C01287g"	0.106144344917554	0.0253879507363078	0.18369857877062	0.038551585227097
"CAGL0A03872g"	-0.348322066351404	0.0232484778665516	-0.0337634018540238	0.00641716755394062
"CAGL0I01012g"	-0.197007644283889	0.036711454993676	-0.23014650333121	0.0422853554298496
"CAGL0K11275g"	-0.244238023717223	0.0517707091144949	-0.116138179782394	0.0600543705177107
"CAGL0M07656g"	-0.250516893452482	0.0693774706342999	0.408290335052748	0.0579930817279327
"CAGL0I01474g"	-0.337807079981831	0.0569052442615403	-0.324931609654155	0.0967526128341327
"CAGL0M01078g"	0.242804664509293	0.025606556267167	0.215889757861644	0.0214446172736704
"CAGL0G08250g"	0.215019169590386	0.0212841820958538	0.0826015742503475	0.013578033403131
"CAGL0B00462g"	-0.0876607840965451	0.11156100742588	-0.113470803292242	0.567638564982352
"CAGL0E05082g"	-0.140779300866665	0.0179431486309493	0.191244177704448	0.0289166785380155
"CAGL0L08118g"	-0.103261416477367	0.0608130886202037	0.760260837827122	0.207112633568531
"CAGL0D00572g"	0.0133253553585372	0.0209005878220373	-0.252080035998986	0.0287865640329537
"CAGL0L05126g"	0.00862833264334782	0.0278110095912305	0.152189730889296	0.953609702003557
"CAGL0M05423g"	-0.054217160754811	0.0163174627323643	-0.0778261456485472	0.0157153026962961
"CAGL0C02409g"	-0.0419348151979883	0.07784147424963	-0.0429241597234939	0.0885555194977178
"CAGL0H10494g"	0.359570432630866	0.0148641980886238	-0.174733453128086	0.02856049564241
"CAGL0M00220g"	0.024405267468755	0.0237087464086779	-0.195038425032069	0.0249214235856114
"CAGL0B04279g"	-0.0788994522910323	0.0616763839239824	0.575850221416232	0.0400660369895218
"CAGL0J04532g"	0.0403573568715651	0.0424318522925341	-0.127654594808244	0.0215362179576076
"CAGL0C04279g"	0.36699045590442	0.0279987188046758	0.193515230972512	0.0197676686055609
"CAGL0L08756g"	0.322184002201554	0.0208331095882857	0.360495415691492	0.0255561255039955
"CAGL0K02805g"	-0.133467594153179	0.0211440039969901	-0.206564028855914	0.0626937855939438
"CAGL0G01364g"	0.00057833796866571	0.0136734999238706	0.110451737340116	0.0333851840604339
"CAGL0G00418g"	0.0882302927702563	0.0619053995690455	-0.183402533871399	0.0546323869902252
"CAGL0C05203g"	-0.165831913226599	0.0243491981672001	-0.0503973801996897	0.0274893543979901
"CAGL0I05896g"	-0.371413253177642	0.106583704703545	-0.310453668468807	0.0659210811046373
"CAGL0J10472g"	-0.0699836270169193	0.023373223197597	-0.147299392408352	0.0317791150982865
"CAGL0L08162g"	0.150434596189484	0.0465973006337278	-0.155983664078753	0.0407192765426892
"CAGL0B04235g"	0.107081040007368	0.0395800004016068	0.820938002328406	0.0558757872073241
"CAGL0K11209g"	-0.480400269755367	0.0266502629472285	-0.196746828156886	0.0298668163205857
"CAGL0L06578g"	0.20430139078587	0.157416531468498	-0.374098062013021	1.58558300964923
"CAGL0E02475g"	0.0569371277984039	0.0457523309027277	-0.0747979337070185	0.0370229877549588
"CAGL0B03465g"	-0.672483387601126	0.0101428808928142	-0.129717800124185	0.0293789851557803
"CAGL0M04433g"	0.0364087447774899	0.0210435631464283	-0.0567565772650394	0.0236783609514246
"CAGL0L01397g"	-0.16550543036926	0.0169463153297732	0.0816912477797149	0.0208414091564331
"CAGL0I09768g"	0.158123967232708	0.00577268630941075	0.013451181728056	0.0267219797694875
"CAGL0G05830g"	-0.192449178726265	0.0196712846329463	0.229141347905317	0.0206754972606464
"CAGL0H04037g"	0.137618120368879	0.096567132275699	0.338336297528352	0.0505841046229084
"CAGL0A03454g"	0.231772588033489	0.0581884389934052	-0.238802329757423	0.0409344260100122
"CAGL0J11814g"	0.025810354960447	0.0157659080068391	0.126136221756747	0.0143847724705617
"CAGL0F02431g"	0.210229986184113	0.0231484425290327	0.572883204837639	0.0442818623012162
"CAGL0M02233g"	0.190708065065316	0.0266942537775806	-0.00797281097563622	0.0200223132361428
"CAGL0E01287g"	-0.599678439267714	0.043176448896085	0.157158987157732	0.0195270541808101
"CAGL0F04983g"	0.581601223485751	0.0708503262795945	0.165369036943429	0.0569588977060867
"CAGL0C01903g"	-0.0864653377926458	0.038591347441571	-0.00300818534170897	0.0368002915605149
"CAGL0J00781g"	-0.131153517299101	0.0335090235181918	0.101202052490679	0.0254931562726403
"CAGL0D05148g"	-0.0540753980223753	5.31813308346941e-07	0.262067169455015	0.000345221412838021
"CAGL0M01562g"	-0.0914191704691216	0.0106889540847967	0.129560634181687	0.0140812954661703
"CAGL0M10285g"	0.07044241430763	0.0361615759609409	-0.288383041283344	0.0559225115788465
"CAGL0G07887g"	0.0769615777205215	0.0606220472149077	-0.149328598752484	0.133638316585844
"CAGL0D03190g"	0.0692760059871134	0.0077766077725886	0.266034237211613	0.00982230797496991
"CAGL0H05401g"	-0.207992216854455	0.0594377857532374	0.0781040475689337	0.0459764449975089
"CAGL0G04829g"	-0.541849522160321	0.0334395117455213	-0.22136448407057	0.0330195681570266
"CAGL0M01254g"	0.0910846982234048	0.0889459325432405	-0.0505598738386889	0.0768660767101735
"CAGL0J05522g"	-0.163595691712613	0.0379451031352853	0.215677572220457	0.0282766321277531
"CAGL0L05104g"	0.0520474014783284	0.0169692472945888	-0.248493484348254	0.0339878640890143
"CAGL0M04323g"	-0.0852228052419011	0.0111546462505067	-0.122863351243631	0.0204174881086422
"CAGL0D03036g"	-0.422807696600455	0.0253832281733706	-0.0510564107774992	0.0290767461315678
"CAGL0H04609g"	0.263317743007444	0.0247083305568757	0.0402217750416223	0.0411102193199412
"CAGL0L11616g"	-0.0666962003717314	0.0336473631600411	-0.0801197450225234	0.029816490019898
"CAGL0C02607g"	0.170322937274687	0.0234893647965482	-0.307682127793778	0.00543376672089267
"CAGL0M03201g"	0.00991532301422321	0.035556105350022	-0.0656591166708823	0.0271725097705948
"CAGL0M01936g"	-0.0414240572788261	0.0130820163957367	0.00530743593320315	0.0251432288097997
"CAGL0F06853g"	0.487593576715981	0.0327504888944498	0.374951153593111	0.0164643689140447
"CAGL0M11418g"	0.234593323758555	0.0204288427914535	-0.131935437280387	0.188501598753359
"CAGL0B02816g"	0.0724293229424388	0.0449096434861882	-0.0513130767912644	0.0356760880419166
"CAGL0C04169g"	-0.453232780245316	0.147200526730046	0.225325743717746	0.0958175767669655
"CAGL0B04851g"	-0.0246570643850741	0.0411618283444421	-0.0810358376874771	0.0370188967668646
"CAGL0G00858g"	-0.265060331448594	0.0277982776416245	0.06539689831559	0.0381787367157032
"CAGL0C02893g"	0.128290301185861	0.017682873083525	-0.0336285604344884	0.0129610147843664
"CAGL0K06897g"	0.00110523439893272	0.0337923017966034	-0.0135424096222926	0.0333925143942094
"CAGL0H09812g"	-0.0538514806914913	0.0220031111705407	-0.0192849352399555	0.0222068107978582
"CAGL0I02838g"	-0.277274630176276	0.113687076785597	-0.0644996611122801	0.0802228059026332
"CAGL0H05643g"	0.167712697841162	0.0205010107739715	0.105534566309478	0.00241192595884156
"CAGL0L10670g"	-0.0267337113932513	0.0315581889580256	-0.0547872526224754	0.042571022522203
"CAGL0M06457g"	-0.0246816281445285	0.032377412864332	0.247601684031197	0.00649874865652858
"CAGL0L00627g"	0.246031502179623	0.0425315987357027	-0.155488902480804	0.0381281159751685
"CAGL0L02783g"	-0.0289527760535064	0.0555954352988391	-0.117122673377609	0.0487620138902672
"CAGL0B01639g"	-0.0622337324360063	0.0245571187868396	-0.16245902324065	0.0548749635248786
"CAGL0E04862g"	0.120746402710524	0.0308015873193991	-0.0875271613685857	0.0297300944234754
"CAGL0L11550g"	-0.0030244257397001	0.0350622684120584	0.0548496707569042	0.0518636840954204
"CAGL0F09207g"	0.489484165335297	0.0254591416759509	0.220933031526025	0.0188314568131353
"CAGL0K10648g"	-0.0922465146186283	0.0349640717171393	-0.275013183402843	0.0164367131715219
"CAGL0A03102g"	0.0271208877019857	0.00988741670157561	0.0653901044976938	0.0195633357994808
"CAGL0H07755g"	0.0175174154266275	0.0464183820484364	-0.0408793059095898	0.00223943670412196
"CAGL0H06215g"	0.0785217270630274	0.017309329778325	-0.0762271055514957	0.0473585599670719
"CAGL0D02222g"	0.284525801428725	0.0394315344569166	-0.479438232962615	0.0379964539202682
"CAGL0J04664g"	0.148341408268992	0.0137590859229638	-0.166993694154887	0.0462247721563923
"CAGL0I05676g"	0.114838496011471	0.0444756591116668	0.351712493966441	0.059649555907308
"CAGL0F05841g"	-0.379752767969395	0.0620562653049803	-0.317447579242596	0.12583924555828
"CAGL0I01056g"	0.319647881901552	0.0846424303833714	-0.0859462185434399	0.0691820827829296
"CAGL0G00462g"	0.231875972844073	0.0236430895693991	0.782043506271306	0.0128897561090817
"CAGL0L01221g"	0.508297669120329	0.0485516843993282	-0.0539471009918227	0.0385555165809045
"CAGL0J09328g"	-0.080664689740302	0.0175716729535611	-0.0111349096971064	0.0422604392545039
"CAGL0H02519g"	0.0471174579270865	0.0806384441668213	0.558291672321112	0.0753930730423371
"CAGL0K07920g"	0.0999860304492581	0.0400925146651824	0.0190510255885274	0.0295695399021419
"CAGL0D00550g"	0.344577244443155	0.00830411524343619	0.316138301750041	0.0177935514346565
"CAGL0L03069g"	0.138317051525259	0.024496695283323	-0.214185240360697	0.0311856988077823
"CAGL0K10906g"	0.223671645728632	0.0161624969711861	0.0947648881564596	0.128971801094633
"CAGL0K09526g"	0.0647209633167522	0.0233732850630439	-0.396930615048537	0.0163240086930698
"CAGL0J11638g"	-0.013362562456779	0.00976003201313574	-0.249501654222611	0.0176895908085006
"CAGL0A00737g"	-0.349764811882547	0.211422379725496	-0.277978646205996	0.462692900292792
"CAGL0G06292g"	-0.170983449765494	0.0276651754576386	-0.398994657270537	0.0298405675469306
"CAGL0M12144g"	0.2133815154728	0.0605141498782967	0.0728164771104843	0.0546454861499692
"CAGL0H09482g"	0.201948932518784	0.379482013046221	-1.17854937420443	0.194441357620093
"CAGL0K12034g"	-0.090040564340693	0.0290510730005247	0.188110185483867	0.162701986637083
"CAGL0G03245g"	-0.401104802933311	0.0285484854400103	-0.37103551193075	0.0387564817846948
"CAGL0E04070g"	0.205741883985046	0.0296742928014631	-0.356731395809405	0.0278115595628572
"CAGL0C02563g"	0.0816335496136626	0.0259229053717664	-0.0605064732638581	0.0487970513863325
"CAGL0F06479g"	0.239539619833074	0.0262941547331238	-0.21293673196033	0.0111768619931044
"CAGL0H05159g"	0.286459512770654	0.0325311039969652	-0.367351457393332	0.022081085881271
"CAGL0M02002g"	-0.0545857825747021	0.0599069384171348	0.173846726463758	0.0463037317678418
"CAGL0G02959g"	0.443007201233757	0.0161691990365281	0.0570029470041981	0.0139371313202353
"CAGL0L06710g"	0.379963795826632	0.0271091263315998	0.00724964625431172	0.0316577195379138
"CAGL0K12892g"	0.215332851921758	0.0109982385989744	-0.258136663337547	0.0164474285396328
"CAGL0J06402g"	1.72666645422982	0.141970719953327	1.10358978000163	0.107072675177679
"CAGL0A02486g"	-0.116988954211452	0.111032842297583	0.0284362361199906	0.111524874396807
"CAGL0H04675g"	0.249749855030416	0.0165239179159478	-0.124099691064328	0.0385325809546803
"CAGL0G08844g"	-0.333402867405176	0.0162760213427014	-0.38778965572401	0.0280309828991782
"CAGL0K00605g"	-0.241373026870386	0.11297411460226	0.122593727078888	0.108968253780809
"CAGL0J04026g"	-0.335432009825154	0.101837045583794	-0.0903112376065641	0.0914889634487559
"CAGL0C02475g"	0.0341049910464067	0.00473261174758432	0.230125562697339	0.00244972339022649
"CAGL0E00275g"	-0.19838099813352	0.394978290153142	-0.121528095854037	0.245854500365859
"CAGL0G01562g"	-0.141994398555399	0.0288221956561993	0.19267331234634	0.0795311579170738
"CAGL0D03894g"	-0.550490887398248	0.0513815098783353	0.0928457688034858	0.0236818561746041
"CAGL0J01419g"	-0.0823963109206302	0.079853680374094	-0.0921171886562271	0.0823402433941475
"CAGL0E04994g"	0.175227096709814	0.00185254008495355	0.391228385974947	0.00247956413658724
"CAGL0H06149g"	-0.0227072408021715	0.0460894979284131	-0.311666812896053	0.0189707154632134
"CAGL0M12166g"	0.302634083252091	0.0528239387177164	-0.217529503911987	0.0616063651925423
"CAGL0H05181g"	0.260739402282029	0.0612216154880607	-0.641397703995696	0.121552236083655
"CAGL0H06721g"	-0.126054677119593	0.0277872180364938	-0.273827813062069	0.0190099089962255
"CAGL0E02343g"	0.748527281886005	0.122585308457072	0.525740809929177	0.0294457379865498
"CAGL0M11242g"	-0.324929166867179	0.0141026112395202	0.184809916672539	0.0129755678578534
"CAGL0C02959g"	-0.115038925348787	0.0519194312113363	-0.162833348058116	0.0298002327196601
"CAGL0C02431g"	-0.0169905864208179	0.0700954904573979	0.0551423406918964	0.0893632636272325
"CAGL0I01584g"	0.337690364957778	0.0319046033821554	-0.00458010238615943	0.0355388061581733
"CAGL0J11660g"	-0.189133179164572	0.0248838436773243	-0.0811658399736578	0.0229135731051883
"CAGL0C01815g"	-0.276205699405974	0.0224505078569361	0.181009650681116	0.016289744301811
"CAGL0J03432g"	-0.17563818064885	0.0376107431316657	-0.234150973889873	0.0220239227994259
"CAGL0G03619g"	-0.502640124097871	0.00747101467710308	0.0700361459450758	0.0261918294022484
"CAGL0K01925g"	-0.166934041491012	0.0379736143718041	-0.101074575355325	0.0383023473855971
"CAGL0J03564g"	-0.0116748666222291	0.0241372603996873	-0.0472749340056779	0.0312257948831393
"CAGL0H06732g"	-0.590388736534031	0.00677796250595286	0.33532694766816	0.00896413784901944
"CAGL0K12540g"	0.000596035080678375	0.401226346365549	-0.0892464759955058	0.302840812721649
"CAGL0J03652g"	0.140175072306314	0.0337757243893077	0.0346149303189898	0.0342934441435492
"CAGL0F04015g"	0.126382129566302	0.0134420743535758	0.143449877598498	0.0208903737935924
"CAGL0D03080g"	0.184461544319679	0.0522868733438772	-0.227870914195295	0.023012819844861
"CAGL0K12364g"	-0.632674562627629	0.165183984048432	0.227538158137617	0.072285154752715
"CAGL0M08272g"	0.0800534021212663	0.0232597230005535	-0.0841296876767918	0.0142769328564447
"CAGL0M13871g"	0.368349964787538	0.0493867587088243	-0.0447906556389235	0.0444992454659598
"CAGL0I01606g"	0.738543015089516	0.0344405310453259	0.329914917974957	0.0400986660244535
"CAGL0J08591g"	-0.170628178517001	0.0723281977606948	-0.0544033564746385	0.0742013175263138
"CAGL0I03366g"	0.0752992880353083	0.0779559818911023	0.181295017825061	0.030548055416361
"CAGL0H10208g"	-0.051550172050401	0.0416882531299889	-0.195303102365657	0.0243943488312435
"CAGL0F06545g"	-0.45090027102051	0.0242181152618484	0.350325086403449	0.0325061992562425
"CAGL0I06578g"	-0.0429866895098623	0.037901436159223	0.216813236353526	0.0202321112939703
"CAGL0F07931g"	-0.0249801223803958	0.0374142223963438	0.0751236749468369	0.0409859358427366
"CAGL0I02244g"	0.1588870813665	0.124064220331243	0.0225798148389235	0.0773628946687825
"CAGL0K00495g"	0.20232097927964	0.0446831834763307	-0.0141930142929025	0.0351355285456094
"CAGL0H05379g"	-0.0307438899333408	0.0127915722070768	-0.0973008089805023	0.0415284276929054
"CAGL0E02673g"	0.488412606243873	0.00889151917435288	0.509734666761293	0.0466302976102131
"CAGL0F06347g"	-0.204196802966697	0.0973491966660098	-0.260539594186725	0.118554931058257
"CAGL0D01782g"	-0.389283436922625	0.0491478882494326	-0.0302471250151661	0.0684511688736021
"CAGL0D00616g"	0.0285620128043737	0.0161570920343489	0.32359050907538	0.066567767450761
"CAGL0G03003g"	0.420392767615512	0.0316449979039014	-0.21129908785228	0.0298513426627646
"CAGL0A04213g"	-0.19105397310865	0.045834092876598	0.0331522225161993	0.0233975249864572
"CAGL0F08811g"	0.104189797674818	0.0699048829786919	-0.100502143306746	0.0386676649707883
"CAGL0E02805g"	-0.0904374734024088	0.0303424652522623	-0.0848067444134719	0.0225684142808803
"CAGL0H06765g"	-0.149769291137361	0.0601458457262046	-0.0126186663089944	0.0719123891157564
"CAGL0L13156g"	0.556090873441578	0.0181431936017824	0.57413518291635	0.0267865423769196
"CAGL0E01397g"	-0.0913366042383028	0.0448821803271066	0.0893826968336624	0.0258004650827503
"CAGL0J08250g"	0.144495091619873	0.0203477062259547	0.0231857363047523	0.0325411372627912
"CAGL0J08657g"	-0.27669253040156	0.0312683925884841	0.0897022649283307	0.0242383119039342
"CAGL0L07018g"	0.221604656074092	1.25855203723486	-0.564254626948584	0.393723481304063
"CAGL0H08063g"	-0.401808163419583	0.0217020749751386	0.288815761956949	0.0019558530548104
"CAGL0D00176g"	-0.145804356898403	0.00289581208135755	-0.00977550687119733	0.0144574238667215
"CAGL0K01991g"	0.254839732655667	0.0326086809243861	0.377770280769355	0.0391021676758557
"CAGL0H02145g"	-0.205716209474177	0.116665534355014	0.23788818409959	0.0635087047412109
"CAGL0A02695g"	-0.606985342946588	0.0128287413419037	0.258479069252088	0.0352375452689234
"CAGL0K12100g"	0.0407627306583064	0.0279082208483061	0.372034910849293	0.0132805685457206
"CAGL0I10246g"	0.301632512203206	0.132825441207265	0.477383261247763	0.0537527053640808
"CAGL0L09108g"	0.0768993996980368	0.018728071764342	0.0111538520224696	0.0297644504295674
"CAGL0F01243g"	-0.147350971957478	0.0178480452693375	0.159964214415347	0.0415191006591087
"CAGL0F04939g"	-0.0186147560894642	0.0282873814088713	-0.0647916594220967	0.046456539974076
"CAGL0L01507g"	0.449901766262782	0.0490580698844327	-0.0417228259237981	0.058348023377324
"CAGL0I02310g"	0.136064450035791	0.002486549534623	-0.197171713671787	0.00260613949303084
"CAGL0I00858g"	0.259374902308303	0.00483198530631211	-0.108052357893834	0.0367715934256644
"CAGL0B02563g"	-0.538343893565067	0.0181678642098569	0.278553156006161	0.0367956670601527
"CAGL0I03410g"	-0.0468675025296412	0.0396687349451132	-0.179229785998437	0.0358371146553965
"CAGL0H09306g"	-0.323946152380401	0.00430353087539696	0.104949536501692	0.0220140029878349
"CAGL0E04444g"	0.385913776873999	0.0115338623218084	-0.275851603240294	0.0201209278863952
"CAGL0K02167g"	0.0620733269893469	0.022777729372583	-0.197075457248487	0.0179808395784745
"CAGL0J03586g"	-0.0135974347367835	0.0261506562223152	0.146022359078945	0.0472256117097803
"CAGL0H04697g"	0.134252206103834	0.0387014461630914	-0.0440232895844559	0.0511199573901097
"CAGL0M10659g"	-0.174148604806236	0.028685095749714	-0.0551104349663441	0.031477912635287
"CAGL0J05412g"	0.238221788139228	0.0363599740856449	0.0713347329906327	0.0394912691424837
"CAGL0C04323g"	-0.431553890108297	0.220937106604142	-0.128322411429978	0.626240321594228
"CAGL0H04411g"	0.365275903536213	0.0243924700443616	0.0286362440343002	0.0119534306314572
"CAGL0G02497g"	0.165840908969094	0.0316704060732068	-0.272465543932712	0.0404143153819163
"CAGL0E02321g"	-0.118309342917429	0.205489016852527	0.171176419817866	0.190269127958691
"CAGL0L03872g"	0.727370551411178	0.00013964593925808	0.32697337947442	0.000129590259873944
"CAGL0H02497g"	0.0252476304727019	0.0291720086049822	0.227251250064727	0.0148378527373992
"CAGL0D02068g"	0.0329686085518526	0.0481513444016114	-0.187848768976411	0.0602570554297114
"CAGL0H05005g"	0.0407643830111546	0.0236895072284082	-0.302041986743362	0.0352534663171895
"CAGL0K12562g"	0.0912406819620771	0.0446441868040967	-0.0588570811793171	0.0630604980018925
"CAGL0H06479g"	0.54734500032631	0.0393288535574471	0.158905187216953	0.0301791900732467
"CAGL0M13783g"	-0.00100460772076479	0.0343264221968727	-0.244769275629408	0.0288808400684981
"CAGL0M02915g"	0.135081876421994	0.0132479323577175	-0.144916739713483	0.032385568312983
"CAGL0C01595g"	0.607174893833099	0.0322774691928482	0.252087257490643	0.0289601967285941
"CAGL0K00110g"	1.40143249530104	0.502434769451697	1.00803113453038	0.0609302360027013
"CAGL0H08041g"	0.264405594726926	0.120836329106112	-0.180187639200857	0.0175503664132389
"CAGL0G09889g"	0.123594282482953	0.0223857711679751	-0.213696499669942	0.0159863988785403
"CAGL0D01342g"	0.052865562315179	0.0302567845152011	-0.256401379884376	0.0219017433309249
"CAGL0A01177g"	-0.305019052233878	0.135482623001826	0.489702249337509	0.0918173695423038
"CAGL0L01485g"	0.354795704292966	0.0257878986757649	-0.244615368148213	0.00597674709786373
"CAGL0M02409g"	0.609552055363581	0.0171247912405065	0.337380407130513	0.0195690714605861
"CAGL0L09669g"	0.600484983700592	0.0271996847171062	0.177570825559399	0.0378680089354734
"CAGL0E05896g"	0.0648262200987632	0.0140912309522197	-0.0883961265571128	0.0121097064580353
"CAGL0E03069g"	0.539950711534982	0.158705930317296	0.44076598059236	0.182161316546944
"CAGL0A00253g"	-0.0149725832525656	0.0161133027897333	0.12131332115216	0.0181513352445703
"CAGL0L01001g"	0.244066697054321	0.0365211484558389	-0.127152521936813	0.0651811369813533
"CAGL0E03289g"	0.443955486629974	0.0228104059933843	0.137853882045795	0.0345047995440582
"CAGL0L06094g"	-2.84466952877084	0.0425564130830066	-2.03870959231804	0.0448120760073533
"CAGL0L08734g"	-0.295639884306333	0.0176018676894964	-0.458623661402385	0.0549948096244677
"CAGL0K02585g"	-0.578523695003332	0.0434830468012477	-0.211333951974401	0.074049510155573
"CAGL0L05962g"	0.462357952640635	0.0338267439492371	0.0215696321980924	0.0230830132308487
"CAGL0F04125g"	-0.167746801540337	0.134848359368787	0.171933036993736	0.144098929842279
"CAGL0E05148g"	-0.123798386072448	0.0425752808931774	0.098465700381176	0.0445481086481962
"CAGL0J02442g"	-0.0903244984995704	0.0310797361192713	0.123660006457566	0.0298887452390964
"CAGL0I03828g"	0.201104772493549	0.0458075899574339	-0.0350563695283449	0.0472065802294709
"CAGL0H09064g"	0.798871734555217	0.00602872799461073	-0.120445052821676	0.0042332063438468
"CAGL0M13475g"	0.141605341866216	0.0604717118463977	0.00453181667265336	0.0418949866585121
"CAGL0H08129g"	-0.127268874126906	0.0353998328704853	-0.104112925466876	0.0294334551993588
"CAGL0J06050g"	-0.394432254869194	0.00910523474310946	0.437442553293852	0.0123397256809486
"CAGL0M05049g"	0.052676700823734	0.0189567470246243	-0.124779894962724	0.0138447622780198
"CAGL0F03575g"	-0.170691725467589	0.0110171631023139	-0.0963549299142424	0.0113083065335195
"CAGL0J03102g"	-0.191447228444446	0.0404085963465019	-0.105693154818795	0.0348715824816065
"CAGL0H06919g"	0.0173829478743314	0.0119448780224213	-0.879759309127364	0.0354489234641245
"CAGL0I00924g"	-0.268822005421714	0.00350087785456397	-0.056347312641393	0.00621548131385555
"CAGL0G07227g"	0.0148638519138927	0.0332989980432298	0.453642556739715	0.0505726578016628
"CAGL0B00770g"	-0.263817527498626	0.00561916900729708	0.0644132602008696	0.0153925153097011
"CAGL0M08162g"	0.0490470690872171	0.0229632041538337	-0.0804536132480366	0.0221008654237441
"CAGL0M10307g"	0.1158689466297	0.0264460882269846	0.0838137113504433	0.0584098549804327
"CAGL0K07337g"	0.123238269190924	0.0663767235757048	0.76629937836055	0.0312895081331593
